tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,"userMentions_userName,,,,,,,,,,",tweetSentiment
1026966199383601153,08-07-2018,"RT @PamCongo: ?? Programme d'alimentation scolaire ?,,,,,,,,,,",,,,,neg
1026966110573420544,08-07-2018,@WhiteHouse @USDA Halal?,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026966082249220096,08-07-2018,"RT @IWF: According to new data from the @USDA, 42.1M individuals and 20.8M households participated in the food stamps program in February 2?",,,4.0,"@IWF,@USDA,,,,,,,,",neg
1026966059360952321,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026966046312411137,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026966020676874240,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965960006221824,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965932499816449,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965925466202113,08-07-2018,RT @IamBreastCancer: @skeila @NutritionWonk @kcklatt @AlanLevinovitz @USDA THIS!!! ?-> ?Many vocal diet proponents put their diet style in?,,,1.0,"@IamBreastCancer,@skeila,@NutritionWonk,@kcklatt,@AlanLevinovitz,@USDA,,,,,",pos
1026965923129905153,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965829601161216,08-07-2018,"@WhiteHouse @USDA Cevat Erol,,,,,,,,,,",,,,,neg
1026965819475996673,08-07-2018,RT @vee817: @WhiteHouse @USDA Meanwhile..? https://t.co/cqrRrHOcEV,,,1.0,"@vee817,@WhiteHouse,@USDA,,,,,,,,",neg
1026965803973758976,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965780703969286,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026965778631864320,08-07-2018,"@Wallydog12967 @WhiteHouse @USDA You are spreading #FakeNews, my good sir! How is anyone supposed to take you serio? https://t.co/HA5hH1pP9z",#FakeNews,,0.0,"@Wallydog12967,@WhiteHouse,@USDA,,,,,,,",pos
1026965767793856512,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965756280373248,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965754745372677,08-07-2018,RT @bigfatsurprise: This op-ed going strong. Latest to publish is @HoustonChron I guess a rigorous trial with 60% reversal of T2 diabetes a?,,,49.0,"@bigfatsurprise,@HoustonChron,,,,,,,,,",neg
1026965749569671168,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965691533090817,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965673581441024,08-07-2018,@WhiteHouse @USDA A platter of rooster fries for everyone!,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",pos
1026965644217081856,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965564776804352,08-07-2018,RT @NonGMOProject: EU Court calls it like it is: gene-edited crops are #GMOs. It's time for the @USDA  to catch up to ensure that all shopp?,#GMOs,,30.0,"@NonGMOProject,@USDA,,,,,,,,,",pos
1026965562419826688,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965555423719425,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965553435627520,08-07-2018,RT @bigfatsurprise: This op-ed going strong. Latest to publish is @HoustonChron I guess a rigorous trial with 60% reversal of T2 diabetes a?,,,49.0,"@bigfatsurprise,@HoustonChron,,,,,,,,,",neg
1026965516089470976,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965496158191621,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965409344446464,08-07-2018,RT @bigfatsurprise: This op-ed going strong. Latest to publish is @HoustonChron I guess a rigorous trial with 60% reversal of T2 diabetes a?,,,49.0,"@bigfatsurprise,@HoustonChron,,,,,,,,,",neg
1026965381745922048,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965370069032963,08-07-2018,@WhiteHouse @USDA President Trump Twenty Twenty,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",pos
1026965364981346309,08-07-2018,@SteveScalise @USDA  https://t.co/B6mpE3sIO0,,,5.0,"@SteveScalise,@USDA,,,,,,,,,",neg
1026965340624842752,08-07-2018,"@WhiteHouse @USDA A TINY country. about the size of Oregon + Waashington, with population of 34 million, 95% of who? https://t.co/z3G4meITka",,,0.0,"@WhiteHouse,@USDA,,,,,,,",pos
1026965276128989184,08-07-2018,@WhiteHouse @USDA And Gates is spilling his guts in Federal court. ???????????Ah yes it?s a good day.,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965258626318336,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965244365692928,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965236472061952,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965235645669376,08-07-2018,"@Wallydog12967 @RachelSuperEli1 @WhiteHouse @USDA Also... let he who is without sin cast the first stone, friend!",,,1.0,"@Wallydog12967,@RachelSuperEli1,@WhiteHouse,@USDA,,,,,,",neg
1026965210592989184,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965157338116096,08-07-2018,@WhiteHouse @USDA  https://t.co/UtlZ6Jl5wg,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965116414316544,08-07-2018,"RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?",,,143.0,"@SecretarySonny,,,,,,,,,",pos
1026965098479452160,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026965087813283845,08-07-2018,@SteveScalise @USDA If the economy is doing great it?s because of Barack Obama. Still.,,,1.0,"@SteveScalise,@USDA,,,,,,,,,",pos
1026965085225459712,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026965026417135616,08-07-2018,@WhiteHouse @USDA Presidente Trump continúa priorizando la apertura de nuevos mercados para los productos agrícolas? https://t.co/Mk54LKae85,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",pos
1026965011313426432,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964917545566214,08-07-2018,@SteveScalise @USDA Liar!!! Rich people are better off people like you and the entire corrupt Republican party are? https://t.co/Ji0xQertz9,,,0.0,"@SteveScalise,@USDA,,,,,,,,,",pos
1026964909429596161,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964901934379008,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964866274189314,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026964863552315397,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964849153200134,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964843302203395,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964743297294336,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026964738935152640,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964735907033088,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964726423728133,08-07-2018,"@MoboHarv @WhiteHouse @USDA oh, of course. bow down to the one you love, bot",,,0.0,"@MoboHarv,@WhiteHouse,@USDA,,,,,,",pos
1026964689333440512,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964662510710784,08-07-2018,@BrandySalesky @WhiteHouse @USDA You reap what you sow.,,,0.0,"@BrandySalesky,@WhiteHouse,@USDA,,,,,,,,",pos
1026964602167484417,08-07-2018,@globalsocialm2 @WhiteHouse @USDA We're good.,,,0.0,"@globalsocialm2,@WhiteHouse,@USDA,,,,,,,,",pos
1026964569351184386,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964533590536192,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964504112975872,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964472152379392,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964471451930625,08-07-2018,"@SteveScalise @USDA This is good and bad. First, shortening the period people can be on SNAP causes problems if the? https://t.co/Fh9wzsOOZR",,,0.0,"@SteveScalise,@USDA,,,,,,,,",pos
1026964450543190016,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964445875105794,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964413352435715,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964379223248896,08-07-2018,@Wallydog12967 @WhiteHouse @USDA Lmao exactly,,,0.0,"@Wallydog12967,@WhiteHouse,@USDA,,,,,,,,",neg
1026964368125304833,08-07-2018,"@WhiteHouse @USDA Already a new $10 million market ? and growing.,,,,,,,,,,",,,,,pos
1026964319240519680,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964292590034944,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964290052468736,08-07-2018,"@WhiteHouse @USDA Cevat Erol,,,,,,,,,,",,,,,neg
1026964275493924865,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964232594776065,08-07-2018,"RT @MangiaMyLove: @WhiteHouse @USDA So much winning...just helped box up the last of my neighbor's equipment from his dairy farm. ,,,,,,,,,,",,,,,pos
1026964218095001600,08-07-2018,RT @KnowYourObama: @WhiteHouse @USDA Wow. this is the first WH tweet I've seen that isn't propaganda BS or a lie. Morocco has the populatio?,,,1.0,"@KnowYourObama,@WhiteHouse,@USDA,,,,,,,,",neg
1026964205780512771,08-07-2018,"@MangiaMyLove @WhiteHouse @USDA @kayleighmcenany ,,,,,,,,,,",,,,,neg
1026964200709664770,08-07-2018,@WhiteHouse @USDA Wow! That should make up for all the losses in sales due to our tangerine nightmare's trade wars.,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",pos
1026964200680247297,08-07-2018,@WhiteHouse @USDA We DO NOT WANT AMERICAN INFERIOR GMO FOOD IN THE EU....,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",pos
1026964135706279936,08-07-2018,@WhiteHouse @USDA  https://t.co/BaCnamyRLd,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964124520079361,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964119453356032,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964117565800448,08-07-2018,"@WhiteHouse @USDA So now Morocco will replace China, Mexico, Canada, EU and all those other trade partners that the? https://t.co/ffB50Qbj8U",,,0.0,"@WhiteHouse,@USDA,,,,,,",neg
1026964110481735687,08-07-2018,"RT @USDA: National Farmers Market Week is August 5-11, 2018! @USDA_AMS has created branding to help farmers market managers promote their c?",,,73.0,"@USDA,@USDA_AMS,,,,,,,,",pos
1026964050234757120,08-07-2018,"RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?",#HISD,,272.0,"@HoustonISD,@USDA,,,,,,,",pos
1026964042794127361,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964038507524097,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026964011705876481,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964007733719040,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026964003501875200,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963987085361157,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963965761474560,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963963945218048,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963940960595968,08-07-2018,@WhiteHouse @USDA How long before the pres. tells them they have to pay outrageous tariffs on it? And who is going? https://t.co/MV3i2LFY7v,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963922866380801,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963911315259394,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963911051026432,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963878867947520,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963808798093314,08-07-2018,@SteveScalise @USDA I don?t know anyone who is better off. Open your eyes! No one can be this blind.,,,1.0,"@SteveScalise,@USDA,,,,,,,,,",neg
1026963764816617473,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963723339145216,08-07-2018,"Agricultural Films And Bonding Market: New Business Opportunities and Research Report,,,,,,,,,,",,,,,pos
1026963695434428416,08-07-2018,"@SteveScalise @USDA I don?t know where you get your ?facts ?, but I was ok per Trump and now I need assistance.",,,0.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963679638630400,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963666221056002,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963660156022784,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963650974760965,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963637993385989,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963592057368577,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963562579865600,08-07-2018,@WhiteHouse @USDA Thst 12 billion come in yen or rubles,,,0.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963545869746178,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963532984852481,08-07-2018,@vicki071952 @WhiteHouse @USDA No Nimrod.  It's a beginning!!#MAGA,#MAGA,,0.0,"@vicki071952,@WhiteHouse,@USDA,,,,,,,,",neg
1026963499350732801,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963409361936384,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963387601829889,08-07-2018,@KnowYourObama @WhiteHouse @USDA Anything is a goal reached with this President.  Unlike the funds just tossed to terrorists like the last!!,,,0.0,"@KnowYourObama,@WhiteHouse,@USDA,,,,,,,,",pos
1026963372993064961,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963343364562945,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963335470895104,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963309092896768,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963299852738560,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963288825815045,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963272803803136,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963257565822976,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963252390047745,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963251580596224,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963228457398272,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963219729051649,08-07-2018,time for the @USDA to do the job it is supposed to be doing. Info that ALL shoppers understand. Not cutesy symbols? https://t.co/0mZcGwPBGd,,,0.0,"@USDA,,,,,,,,,,",neg
1026963210388295680,08-07-2018,"@WhiteHouse @USDA Morocco? ,,,,,,,,,,",,,,,neg
1026963204335955968,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963158328635397,08-07-2018,"RT @SteveScalise: Our economy is booming. American families are #BetterOffNow. According to the @USDA, millions of people have stopped rely?",#BetterOffNow,,305.0,"@SteveScalise,@USDA,,,,,,,,",neg
1026963156965318656,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963131594145793,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963096445898754,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963090523521024,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963082675769344,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963076711673856,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963035053674496,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963030851153921,08-07-2018,@vee817 @WhiteHouse @USDA Now that's a lie!!,,,0.0,"@vee817,@WhiteHouse,@USDA,,,,,,,,",pos
1026963013067333634,08-07-2018,"RT @USDA: U.S. poultry gains new market access in Morocco. The U.S. is the world?s 2nd largest poultry exporter, with global sales of poult?",,,31.0,"@USDA,,,,,,,,,",pos
1026963008965292032,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
1026963007786639360,08-07-2018,RT @WhiteHouse: A win for American agriculture: @USDA announced today that Morocco will allow commercial imports of U.S. poultry for the fi?,,,733.0,"@WhiteHouse,@USDA,,,,,,,,,",neg
