tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,userMentions_userName,tweetTextSent,tweetSentiment
1029445689183559681,08-14-2018,RT @CCE_Disaster: @usdafsa has published disaster guidance for the August 14th Flood (today) for Seneca County and Schuyler County https://?,,,4.0,"@CCE_Disaster,@usdafsa", @CCE_Disaster: @usdafsa has published disaster guidance for the August 14th Flood (today) for Seneca County and Schuyler County https://?,pos
1029445620120080385,08-14-2018,@usdafsa has published disaster guidance for the August 14th Flood (today) for Seneca County and Schuyler County? https://t.co/krZU0DvJIC,,,4.0,@usdafsa,@usdafsa has published disaster guidance for the August 14th Flood (today) for Seneca County and Schuyler County? https://t.co/krZU0DvJIC,pos
1029445604596957184,08-14-2018,"RT @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",,,14.0,@SenRubioPress," @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",pos
1029445587043737600,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029445384802848768,08-14-2018,@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump Can't. It doesn't make the oil Baron's richer...and would gi? https://t.co/4ZxcpCqEg7,,,0.0,"@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump",@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump Can't. It doesn't make the oil Baron's richer...and would gi? https://t.co/4ZxcpCqEg7,neg
1029445154464137216,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029445032284172288,08-14-2018,RT @Tyne_Ag: .@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel basis. The am?,,,7.0,"@Tyne_Ag,@FAPRI_MU,@WesthoffPat,@USDA", @Tyne_Ag: .@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel basis. The am?,pos
1029444964634308609,08-14-2018,"RT @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",,,14.0,@SenRubioPress," @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",pos
1029444926281601024,08-14-2018,@SecretarySonny @RepJeffDenham @POTUS What about the farm economy?,,,0.0,"@SecretarySonny,@RepJeffDenham,@POTUS",@SecretarySonny @RepJeffDenham @POTUS What about the farm economy?,pos
1029444698161770496,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029444585934794752,08-14-2018,RT @Tyne_Ag: .@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel basis. The am?,,,7.0,"@Tyne_Ag,@FAPRI_MU,@WesthoffPat,@USDA", @Tyne_Ag: .@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel basis. The am?,pos
1029444477855748096,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029444301053456384,08-14-2018,"RT @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",,,14.0,@SenRubioPress," @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",pos
1029443879148445697,08-14-2018,@SecretarySonny @RepJeffDenham @POTUS And what about the farm economy?,,,0.0,"@SecretarySonny,@RepJeffDenham,@POTUS",@SecretarySonny @RepJeffDenham @POTUS And what about the farm economy?,neg
1029443280277307393,08-14-2018,".@USDA?s 2017/18 forecast of [#China's] #soybean imports is down by 1 million tons this month to 96 million, versus? https://t.co/p3cpGIHkcp","#China,#soybean",,0.0,@USDA,".@USDA?s 2017/18 forecast of [#China's] #soybean imports is down by 1 million tons this month to 96 million, versus? https://t.co/p3cpGIHkcp",pos
1029443048017682432,08-14-2018,"RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?",,,22.0,@FarmersGov," @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?",pos
1029442699584126976,08-14-2018,"RT @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",,,24.0,@USDA," @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",pos
1029442598145060864,08-14-2018,"RT @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",,,14.0,@SenRubioPress," @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",pos
1029442123366629376,08-14-2018,RT @FarmPolicy: .@USDA?s first assessment of the 2018/19 U.S. #soybean crop based on an objective yield survey forecasts a national average?,#soybean,,3.0,"@FarmPolicy,@USDA", @FarmPolicy: .@USDA?s first assessment of the 2018/19 U.S. #soybean crop based on an objective yield survey forecasts a national average?,pos
1029441881032146944,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029441874170470400,08-14-2018,.@USDA?s first assessment of the 2018/19 U.S. #soybean crop based on an objective yield survey forecasts a national? https://t.co/N2ow0kEoyd,#soybean,,3.0,@USDA,.@USDA?s first assessment of the 2018/19 U.S. #soybean crop based on an objective yield survey forecasts a national? https://t.co/N2ow0kEoyd,pos
1029441873084141571,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029441669282897920,08-14-2018,Don't Hesitate! @maytownsend ( @landolakesinc Senior Director of Sustainability and former @USDA) offers advice t? https://t.co/RULDKVzi1W,,,0.0,"@maytownsend,@LandOLakesInc,@USDA",Don't Hesitate! @maytownsend ( @landolakesinc Senior Director of Sustainability and former @USDA) offers advice t? https://t.co/RULDKVzi1W,neg
1029441320899633157,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029441223856214016,08-14-2018,RT @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,,,793.0,"@VP,@POTUS,@SecretaryZinke,@SecretarySonny", @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,pos
1029441187936182272,08-14-2018,RT @Tyne_Ag: .@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel basis. The am?,,,7.0,"@Tyne_Ag,@FAPRI_MU,@WesthoffPat,@USDA", @Tyne_Ag: .@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel basis. The am?,pos
1029441150015418368,08-14-2018,"RT @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",,,14.0,@SenRubioPress," @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",pos
1029441093153292295,08-14-2018,.@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel ba? https://t.co/bdmOWiWQ5X,,,7.0,"@FAPRI_MU,@WesthoffPat,@USDA",.@FAPRI_MU's @WesthoffPat thinks @USDA tariff aid package will come in the form of payments made on a per bushel ba? https://t.co/bdmOWiWQ5X,pos
1029440969781825536,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029440514284646405,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029440441257607168,08-14-2018,"RT @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",,,24.0,@USDA," @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",pos
1029440126940663808,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029439896858050560,08-14-2018,"RT @USDA: Continuing our intern highlights, today we have Victoria Chapman, an Ag business pre-law major at @okstate! She's learned about t?",,,12.0,"@USDA,@okstate"," @USDA: Continuing our intern highlights, today we have Victoria Chapman, an Ag business pre-law major at @okstate! She's learned about t?",pos
1029439498675871744,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029439347689496577,08-14-2018,The National Milk Producers Federation welcomes the announcement today by @USDA that it will purchase $50 million w? https://t.co/5lge1VOXqk,,,16.0,@USDA,The National Milk Producers Federation welcomes the announcement today by @USDA that it will purchase $50 million w? https://t.co/5lge1VOXqk,pos
1029439236733366277,08-14-2018,@Night_Sky2130 @VP @POTUS @SecretaryZinke @SecretarySonny once again you Libs getting touchy over every little thin? https://t.co/RmUzg43BAv,,,0.0,"@Night_Sky2130,@VP,@POTUS,@SecretaryZinke,@SecretarySonny",@Night_Sky2130 @VP @POTUS @SecretaryZinke @SecretarySonny once again you Libs getting touchy over every little thin? https://t.co/RmUzg43BAv,neg
1029439035763245056,08-14-2018,"RT @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",,,14.0,@SenRubioPress," @SenRubioPress: After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that @USDA_N?",pos
1029438996626255873,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029438990150234113,08-14-2018,"After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that? https://t.co/dPcg7SIY5n",,,14.0,,"After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I am glad to see that? https://t.co/dPcg7SIY5n",pos
1029438868184092672,08-14-2018,RT @USDA: It's #NationalZucchiniDay! Here's a fun and easy zucchini sticks with red sauce recipe you can try - https://t.co/ugwwW5txa8 http?,#NationalZucchiniDay,,43.0,@USDA, @USDA: It's #NationalZucchiniDay! Here's a fun and easy zucchini sticks with red sauce recipe you can try - https://t.co/ugwwW5txa8 http?,pos
1029438486602903552,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029438371301650433,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029438231727808512,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029438072386019329,08-14-2018,RT @R5_Fire_News: Fire and Aviation Director of the ?@forestservice? Legarza and ?@CALFIRE_CHIEF? Pimlott chat with @SecretarySonny? and St?,,,10.0,"@R5_Fire_News,@forestservice,@CALFIRE_CHIEF,@SecretarySonny", @R5_Fire_News: Fire and Aviation Director of the ?@forestservice? Legarza and ?@CALFIRE_CHIEF? Pimlott chat with @SecretarySonny? and St?,pos
1029437997958094848,08-14-2018,"RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",,,313.0,"@Biodiesel_Media,@EPA"," @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?",neg
1029437986616868864,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029437819817738241,08-14-2018,"@SecretarySonny @RepJeffDenham @POTUS So Trump's tariffs on other nations are ""legal,"" but the tariffs they enact i? https://t.co/zCPefcybUQ",,,0.0,"@SecretarySonny,@RepJeffDenham,@POTUS","@SecretarySonny @RepJeffDenham @POTUS So Trump's tariffs on other nations are ""legal,"" but the tariffs they enact i? https://t.co/zCPefcybUQ",neg
1029437707855048704,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029437581157490688,08-14-2018,RT @FS_Region1: This is a busy time of year for #firefighters and Law Enforcement Officers. Please be aware of your actions and help preven?,#firefighters,,6.0,@FS_Region1, @FS_Region1: This is a busy time of year for #firefighters and Law Enforcement Officers. Please be aware of your actions and help preven?,neg
1029437562576822274,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029437463125745665,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029437391134699521,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029437288235892736,08-14-2018,RT @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,,,20.0,"@SecretarySonny,@RepJeffDenham", @SecretarySonny: Well-attended town hall event in Modesto with @RepJeffDenham. Heard from folks on a variety of topics: state water issu?,pos
1029437228437594112,08-14-2018,@JayInslee .@SecretaryZinke?s suggestions are crap.,,,,,@JayInslee .@SecretaryZinke?s suggestions are crap.,neg
1029437185773236224,08-14-2018,@SecretaryZinke @SecretarySonny @RepLaMalfa I've lived here my whole life and I've seen the changes. Climate change? https://t.co/0pHelIGZc0,,,0.0,"@SecretaryZinke,@SecretarySonny,@RepLaMalfa",@SecretaryZinke @SecretarySonny @RepLaMalfa I've lived here my whole life and I've seen the changes. Climate change? https://t.co/0pHelIGZc0,neg
1029437074233909248,08-14-2018,RT @aliciarockwell: Appreciated @SecretarySonny @RepJeffDenham taking time to hear about @almonds earned place as #1 US #specialtycrop in v?,#specialtycrop,,5.0,"@aliciarockwell,@SecretarySonny,@RepJeffDenham,@almonds", @aliciarockwell: Appreciated @SecretarySonny @RepJeffDenham taking time to hear about @almonds earned place as #1 US #specialtycrop in v?,pos
1029436553649692674,08-14-2018,Brazil's farmers dump sugar for soy as trade war boosts Chinese demand https://t.co/fOqgIflF9i,,,,,Brazil's farmers dump sugar for soy as trade war boosts Chinese demand https://t.co/fOqgIflF9i,pos
1029435587357491201,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029435493468069888,08-14-2018,"2/ @USDA Wx: On August 12, #Missouri led the country in #corn (45%) and #soybeans (37%) rated in very poor to poor? https://t.co/Oy1gjuVotA","#Missouri,#corn,#soybeans",,0.0,@USDA,"2/ @USDA Wx: On August 12, #Missouri led the country in #corn (45%) and #soybeans (37%) rated in very poor to poor? https://t.co/Oy1gjuVotA",pos
1029435490859188224,08-14-2018,"1/ @USDA Wx: Corn Belt, showers are overspreading #drought-affected areas in #Missouri and environs. The rain is la? https://t.co/gRkdmDsu8v","#drought,#Missouri",,0.0,@USDA,"1/ @USDA Wx: Corn Belt, showers are overspreading #drought-affected areas in #Missouri and environs. The rain is la? https://t.co/gRkdmDsu8v",neg
1029435281026560000,08-14-2018,"@USDA to invest in rural electric infrastructure in 14 states, including GA. Click here to read more: https://t.co/8uynczx6ml #RuralGANews",#RuralGANews,,0.0,@USDA,"@USDA to invest in rural electric infrastructure in 14 states, including GA. Click here to read more: https://t.co/8uynczx6ml #RuralGANews",neg
1029435280124567553,08-14-2018,"RT @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",,,24.0,@USDA," @USDA: Keep calm, and don't run. Here are some ways to protect yourself in a wildlife attack - https://t.co/th1PobQYXd https://t.co/ihm9?",pos
1029434988901687296,08-14-2018,RT @RepRichardNeal: Aaron and Kim at @HagersFarm in #Shelburne struggled with rising costs at their dairy farm so they worked with the Farm?,#Shelburne,,5.0,"@RepRichardNeal,@HagersFarm", @RepRichardNeal: Aaron and Kim at @HagersFarm in #Shelburne struggled with rising costs at their dairy farm so they worked with the Farm?,neg
1029434937911529473,08-14-2018,"RT @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",,,30.0,@SecretarySonny," @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",pos
1029434841647874048,08-14-2018,@SecretaryZinke @SecretarySonny @RepLaMalfa You talk to Breitbart. You have zero credibility.,,,0.0,"@SecretaryZinke,@SecretarySonny,@RepLaMalfa",@SecretaryZinke @SecretarySonny @RepLaMalfa You talk to Breitbart. You have zero credibility.,pos
1029434513687015425,08-14-2018,"RT @PennamitePLR: started @wikipedia article on @USDA food scientist Effie Alberta Read, MD PhD (c1873-1930): https://t.co/a5zwNU1Uok @Wiki?",,,2.0,"@PennamitePLR,@Wikipedia,@USDA"," @PennamitePLR: started @wikipedia article on @USDA food scientist Effie Alberta Read, MD PhD (c1873-1930): https://t.co/a5zwNU1Uok @Wiki?",pos
1029433400115879936,08-14-2018,RT @StanColemanRE: USDA Multifamily Housing Direct Loan https://t.co/sAD5mStYgV #seniorhousing #financing  #investors #loans @ApprovedAmeri?,"#seniorhousing,#financing,#investors,#loans",,2.0,@StanColemanRE, @StanColemanRE: USDA Multifamily Housing Direct Loan https://t.co/sAD5mStYgV #seniorhousing #financing  #investors #loans @ApprovedAmeri?,neg
1029433245434228737,08-14-2018,"RT @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",,,30.0,@SecretarySonny," @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",pos
1029433083710394368,08-14-2018,"RT @KoehlerMatthew: @SecretaryZinke @SecretarySonny @RepLaMalfa Don't be fooled America! While @SecretaryZinke just blamed ""environmental t?",,,3.0,"@KoehlerMatthew,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@SecretaryZinke"," @KoehlerMatthew: @SecretaryZinke @SecretarySonny @RepLaMalfa Don't be fooled America! While @SecretaryZinke just blamed ""environmental t?",neg
1029433057865027584,08-14-2018,@KoehlerMatthew @SecretaryZinke @SecretarySonny @RepLaMalfa He is a disgrace to the office and should be fired. #FireZinke,#FireZinke,,0.0,"@KoehlerMatthew,@SecretaryZinke,@SecretarySonny,@RepLaMalfa",@KoehlerMatthew @SecretaryZinke @SecretarySonny @RepLaMalfa He is a disgrace to the office and should be fired. #FireZinke,neg
1029433037774176256,08-14-2018,RT @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,,,793.0,"@VP,@POTUS,@SecretaryZinke,@SecretarySonny", @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?,pos
1029432920589643776,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029432883390435328,08-14-2018,@SecretaryZinke @SecretarySonny @RepLaMalfa By manage you mean clear cut our forests.  You are a disgrace to the office. #FireZinke,#FireZinke,,0.0,"@SecretaryZinke,@SecretarySonny,@RepLaMalfa",@SecretaryZinke @SecretarySonny @RepLaMalfa By manage you mean clear cut our forests.  You are a disgrace to the office. #FireZinke,pos
1029432715928592384,08-14-2018,RT @SecretarySonny: Fact check: True. ,,,,, @SecretarySonny: Fact check: True. ,pos
1029432370494103552,08-14-2018,RT @SkyriverMojo: @ForestServiceNW @smokey_bear @nwfireblog @R5_Fire_News @RRSNF @willametteNF @USDA @forestservice @AdCouncil @FireAviatio?,,,8.0,"@SkyriverMojo,@ForestServiceNW,@smokey_bear,@nwfireblog,@R5_Fire_News,@RRSNF,@willametteNF,@USDA,@forestservice,@AdCouncil", @SkyriverMojo: @ForestServiceNW @smokey_bear @nwfireblog @R5_Fire_News @RRSNF @willametteNF @USDA @forestservice @AdCouncil @FireAviatio?,neg
1029432063462699008,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029431997570011136,08-14-2018,"RT @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",,,30.0,@SecretarySonny," @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?",pos
1029431995154104320,08-14-2018,RT @PatriciaHammes2: @SecretarySonny Don't you think its time to do some house cleaning @forestservice . Find people who believe in multipl?,,,3.0,"@PatriciaHammes2,@SecretarySonny,@forestservice", @PatriciaHammes2: @SecretarySonny Don't you think its time to do some house cleaning @forestservice . Find people who believe in multipl?,neg
1029431882075627521,08-14-2018,RT @wefishhm70: @SenMikeLee @SenJohnBarrasso @SteveDaines @CoryGardner @SenatorStrange @Unitedminingal @POTUS @SecretaryZinke @DOIDepSec @S?,,,4.0,"@wefishhm70,@SenMikeLee,@SenJohnBarrasso,@SteveDaines,@CoryGardner,@SenatorStrange,@Unitedminingal,@POTUS,@SecretaryZinke,@DOIDepSec", @wefishhm70: @SenMikeLee @SenJohnBarrasso @SteveDaines @CoryGardner @SenatorStrange @Unitedminingal @POTUS @SecretaryZinke @DOIDepSec @S?,neg
1029431776308064259,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029431419842506753,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029431315379183616,08-14-2018,"Writes one milk-related story, forever on every milk-related press list. ",,,,,"Writes one milk-related story, forever on every milk-related press list. ",neg
1029431138866155520,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029431058134179840,08-14-2018,RT @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,,,232.0,"@ASPCA,@USDA", @ASPCA: ACT NOW: the @USDA?s new rule will would allow pig slaughterhouses nationwide to operate without speed limits. Sign the petition?,neg
1029431046411042816,08-14-2018,RT @caseliskar: @SecretarySonny Don't you think its time to do some house cleaning @forestservice . Find people who believe in multiple use?,,,8.0,"@caseliskar,@SecretarySonny,@forestservice", @caseliskar: @SecretarySonny Don't you think its time to do some house cleaning @forestservice . Find people who believe in multiple use?,neg
1029430841791930378,08-14-2018,"RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",,,20.0,@USDA," @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?",neg
1029430749865234432,08-14-2018,RT @karmadfox40: A packed townhall in a Modesto barn as @SecretarySonny @RepJeffDenham & @RepJimCosta take questions from farmers & Ag indu?,,,5.0,"@karmadfox40,@SecretarySonny,@RepJeffDenham,@RepJimCosta", @karmadfox40: A packed townhall in a Modesto barn as @SecretarySonny @RepJeffDenham & @RepJimCosta take questions from farmers & Ag indu?,pos
1029430645427191808,08-14-2018,@USDA No more good excuses folks. I started working on this problem 12 years ago here in my rural area while workin? https://t.co/bLIVA0RZt2,,,0.0,@USDA,@USDA No more good excuses folks. I started working on this problem 12 years ago here in my rural area while workin? https://t.co/bLIVA0RZt2,pos
1029430617224749060,08-14-2018,"@USDA You already screwed this up under Obama, trying again?",,,0.0,@USDA,"@USDA You already screwed this up under Obama, trying again?",neg
